index,id,created_at,text,author.id,author.created_at,author.username,author.location,author.public_metrics.followers_count,geo.full_name,public_metrics.like_count,public_metrics.retweet_count,sentiment
1170,1080613766775992320,2019-01-02 23:56:13+00:00,Regular customer: Dan what are some good vegan snacks here? \n\nMe: you’re looking at one haha \n\nCustomer: you’re more of a full course meal haha \n\nMe: hahahahahhah dont tell my boss I said that hahaha I could get fired hahaha,521784981,2012-03-11T23:44:45.000Z,WakeUpDanny,"Las Noches, Hueco Mundo ",561,,11,0,0.91
1172,1080613757695545344,2019-01-02 23:56:11+00:00,@seventhssage That’s ok!! Sometimes i don’t feel like i do enough either. Just keep moving forward and doing your best. It all adds up. Swapping ONE cheeseburger for a plant based burger saves enough water to shower for about 3.5 weeks (just for some perspective for you) ♥️,454356318,2012-01-03T22:19:35.000Z,oatmilkshorty,,832,,2,0,0.8585
1173,1080613757049544705,2019-01-02 23:56:11+00:00,"All this vegan chat is taking me right back to giving up meat 30-odd years ago and the angry reactions I'd get. \n""Hitler was a vegetarian"" was very popular.",19828011,2009-01-31T19:39:27.000Z,msloobylou,"London, England",4073,,10,0,0.2944
1174,1080613752599306240,2019-01-02 23:56:10+00:00,"@SuperNovs1 @WheatNOil @DKingBH When you really stop and think about it...isn't ALL food ""plant-based""? \n\nExcept Cheetos. Lord knows where those things come from.",3065711653,2015-03-07T02:00:30.000Z,CodexRex,,1224,,1,0,-0.3597
1179,1080613734379409408,2019-01-02 23:56:05+00:00,Get after it Gurl!! #vegan #vagitarian #chefbrianduffyroofiedme #carrots #potatoes #cherrytomatoes https://t.co/5PzpuCDDoc,1078475898804936704,2018-12-28T02:21:06.000Z,STUFZOfficial,Anywhere you can STUFZ 😎,26,,1,0,0.0
1182,1080613733183967233,2019-01-02 23:56:05+00:00,Being called a chav for being vegan and being against animal cruelty is honestly one of the most hilarious things that's happened to me,1076215114267799553,2018-12-21T20:37:33.000Z,ghoulfaerie,british,870,,6,0,0.2716
1183,1080613728087879681,2019-01-02 23:56:04+00:00,imagine getting annoyed over a vegan sausage roll looool ok 2019,174035090,2010-08-02T23:32:20.000Z,nataliebellisx,"Oxford, Manchester ",545,,1,0,-0.1027
1185,1080613714376736769,2019-01-02 23:56:00+00:00,"@ChubbieVegan @ShanJEOB @Savvi6 Some of you have the behaviour of cultism and religious fanatics - as a fervent agnostic if was ever to go vegan, I would avoid telling anyone for fear of being associated with people who do this all day long",417386360,2011-11-20T21:35:08.000Z,reddabel,London,551,,1,0,-0.5106
1187,1080613707552575494,2019-01-02 23:55:59+00:00,"So I’m broke at the dollar store, about to buy Mac and cheese to eat for dinner... but my inner vegan somehow convinced me to buy potato gnocchi instead, which I’ve never had, and i covered it in vegan cheese that i already had at home. pretty good. Cured my Mac nd cheese craving",1024398923387961344,2018-07-31T20:58:30.000Z,headshakequeen,Rock N roll,51,,1,0,0.8924
1188,1080613707158380544,2019-01-02 23:55:59+00:00,Cool @JoyceManor tattoo! LET'S DO MORE FUN MUSIC TATS! HMU! @ The Naughty Vegan Studio https://t.co/ka9XUf1THE,260838071,2011-03-04T18:20:50.000Z,toni_beat,"HONORURU, HI",38,"Honolulu, HI",0,0,0.8495
1189,1080613705497366529,2019-01-02 23:55:58+00:00,Funny how nobody was actually bothered about all that gender neutral snowman shite yet there’s people having a breakdown over a vegan sausage roll and we’re the ones labelled sensitive loool,1072945426733719553,2018-12-12T20:04:58.000Z,tearssforfears,Bath / Weymouth,182,,19,1,0.1531
1191,1080613704205504512,2019-01-02 23:55:58+00:00,I've just read all about @esseskincare Esse Probiotic Skincare on @Vivrelereve_com 💕 #Organic #Win #Beauty #Vegan https://t.co/dwH4C51Q9B,83570126,2009-10-19T10:31:06.000Z,icklesairz,"Hornsea,uk",725,,0,0,0.0
1192,1080613704104726530,2019-01-02 23:55:58+00:00,Day 2 no meat no soda your boy is exuding Big Vegan Energy,86637436,2009-11-01T01:26:05.000Z,yaboibangbang,earth,362,,4,0,-0.3182
1193,1080613698996236290,2019-01-02 23:55:57+00:00,https://t.co/NWCaOLfBK9,4483599753,2015-12-14T18:11:53.000Z,CarloashleyAnn,"Ohio, USA",2353,,0,0,0.0
1195,1080613697528176640,2019-01-02 23:55:56+00:00,@wsyx6 It’s easy to go vegan when you have a chef cooking all your meals.,2741233798,2014-08-12T21:59:58.000Z,micksa7,,2,,0,0,0.4404
1196,1080613693916876802,2019-01-02 23:55:56+00:00,Vegan chili for tomorrow! https://t.co/EGDchFuBkU,1031821813,2012-12-24T03:06:39.000Z,engelmannju,,9,,0,0,0.0
1199,1080613685666766849,2019-01-02 23:55:54+00:00,"@tenth_top Cut out any habits you might have, cut out restaurant food, go vegan lol it's a lot of different ways",1057617118785617920,2018-10-31T12:55:45.000Z,st36763062,Chicago Illinois ,191,,0,0,-0.1027
1200,1080613685536743427,2019-01-02 23:55:54+00:00,"3D-printed, vegan steak...",2257043227,2013-12-21T23:25:15.000Z,KySportsGuys,"Kentucky, USA",1507,,1,2,0.0
1203,1080613674061058048,2019-01-02 23:55:51+00:00,"Ok I get that veganism is tricky and the points in this thread are very true, But majority of the population CHOOSES to not be vegan or vegetarian. They CHOOSE to eat meat. https://t.co/n2LlHyYcmW",949550765416198150,2018-01-06T07:58:39.000Z,fionaashlyn,"Toronto, Ontario",162,,0,0,0.5709
1206,1080613662421864449,2019-01-02 23:55:48+00:00,"Maryam Dorri on LinkedIn: ""While I respect different preferences and life styles I don’t think that it takes so many gray cells to realize how a plant based diet can help us, our planet and the animals. I never thought about anything but my... https://t.co/0IUZmFDFgM",2411494489,2014-03-25T20:15:36.000Z,Ksheridan2,Toronto ON,185,,0,0,0.4404
1207,1080613657694867457,2019-01-02 23:55:47+00:00,Vegan GF Thanksgiving Porcini Medley Mushroom Gravy Nov. 2018 Part 2 https://t.co/xSR0Qq1mUe,356380332,2011-08-16T19:26:51.000Z,JulieSwartout,,4,,0,0,0.0
1209,1080613657657180165,2019-01-02 23:55:47+00:00,"@Thumbsuk @alan_pez_perrie There’s no point finishing the sentence Lynn, because I’m not eating a Vegan sausage roll.",966502758,2012-11-23T17:29:06.000Z,OllyPJohnson,Coventry (11th most something ,492,,1,0,-0.2263
1215,1080613640133361667,2019-01-02 23:55:43+00:00,"Easy and “cheesy” Herb Stuffed Mushrooms that are gluten dairy free and vegan friendly, packed with  https://t.co/ejX4LrgLHP",4333619621,2015-11-30T23:03:05.000Z,NutritionYouCan,,93,,0,0,0.8555
1225,1080613623859273729,2019-01-02 23:55:39+00:00,"@stampylongnose I didn't know you turned vegan! My aunt and uncle are vegan, too and there's some vegan recipes in my new cook book. I could give you some of them if you want.",760653713769762816,2016-08-03T01:49:12.000Z,the_whisk_taker,Probably in Hell,204,,0,0,0.1511
1228,1080613614766252032,2019-01-02 23:55:37+00:00,"@piersmorgan Love how you are helping save the planet , all these meat eaters are going to eat vegan sausage rolls just to annoy you, less meat saves more of the environment. Why you so against people wanting to save the planet your grandchildren will one day love in ?",1049916583047561216,2018-10-10T06:56:34.000Z,racheal73092315,"North East, England",9,,0,0,0.9337
1241,1084963366416859136,2019-01-14 23:59:58+00:00,@RawiSaad In lebanon ma32ool cz they lie so much bas i asked my local bakery (mesh in leb) and they told me most bread is vegan. Barke its el khebez el 3arabe?,2806992360,2014-09-13T08:08:30.000Z,rizwlaban,Beirut,540,,1,0,0.0
1244,1084963360901341184,2019-01-14 23:59:57+00:00,"""It can't be vegan if it has an eye. Honey isn't vegan cause bees have eyes."" Profound. #overheardatcostco",1054066034615799810,2018-10-21T17:45:01.000Z,bakst2thefuture,"Fort Collins, CO",48,,0,0,0.0
1248,1084963326487134210,2019-01-14 23:59:49+00:00,Go Vegan 🌿💚♻️🌎🌱\n\n#govegan #plantedbased #Health #savetheplanet https://t.co/bYrDwUhriA,918156634127466497,2017-10-11T16:49:34.000Z,Adrianafglopes,"São José dos Campos, Brasil",33,,2,0,0.0
1249,1084963310431137792,2019-01-14 23:59:45+00:00,More @Specialty_Food’s #FancyFoodShow trends: \n\n— Hawaiian #vegan #icecream #mochi from @BubbiesHI \n- Argan almond butter @ArganiaButter \n- Cauliflower tortillas @CAULIPOWERED \n- @kimsmagicpopus #seaweed wasabi rice crisps (this trend goes on for years! Not that I’m complaining) https://t.co/999kDbshyE,26067522,2009-03-23T19:15:20.000Z,ThePerfectSpot,SF+kinship to Rome-Tokyo-Nola,4285,,3,1,0.0
1250,1084963297349255168,2019-01-14 23:59:42+00:00,I added a video to a @YouTube playlist https://t.co/SYEQE57T6L JACKFRUIT 'TUNA' SLIDERS | Vegan Recipe by Mary's Test Kitchen,16605997,2008-10-05T21:30:13.000Z,trshgolden,"Safety Harbor, FL",30,,0,0,0.0
1255,1084963270002241536,2019-01-14 23:59:35+00:00,"@kwizten Dude it’s just hilarious to me how they always say “no thanks I don’t eat rabbit food” yet they eat things like French fries, oatmeal, Oreos, pretzels, etc which are all vegan 😂😂",2917301712,2014-12-03T07:42:54.000Z,SintillaGames,,8653,,2,0,0.7964
1258,1084963246082351104,2019-01-14 23:59:30+00:00,"We stan a @Panera soup though, and it's #vegan! https://t.co/6PSF2KMLSn",14297868,2008-04-03T23:37:52.000Z,SheKnows,USA,56260,,1,0,0.0
1260,1084963241678327808,2019-01-14 23:59:29+00:00,@FilippoBerio #CookingWithBerio another vegan give away cool!,1462060104,2013-05-27T13:13:37.000Z,konlish,,75,,0,0,0.3802
1261,1084963214813814784,2019-01-14 23:59:22+00:00,Raw Tigernut Cheesecake (Nut-Free &amp; Vegan Cheesecake) https://t.co/ywTFQ7gAOI https://t.co/FEwNth9uta,931923110693097472,2017-11-18T16:32:38.000Z,Video__Recipes,,20,,0,0,0.0
1262,1084963202587287552,2019-01-14 23:59:19+00:00,I swear ta God I can taste the smallest amount of cow in any product. If u want ur dairy receptors to intensify go vegan,499321831,2012-02-22T00:46:23.000Z,nnalaklemore,,154,,2,0,0.296
1266,1084963169129426944,2019-01-14 23:59:11+00:00,So is no Greggs in Belfast gonna do the vegan sausage roll I’m upset,4727129895,2016-01-06T18:43:44.000Z,Seanaw_ho,West Belfast,358,,0,0,-0.6222
1270,1084963145171591169,2019-01-14 23:59:06+00:00,Fennel steals the show in this vegan tomato and white bean soup. https://t.co/gybvI4HRfm,184373715,2010-08-29T11:29:04.000Z,saltedplains,"Kansas City, MO",587,,1,0,-0.5106
1271,1084963130776735744,2019-01-14 23:59:02+00:00,Daily humor\n\n#Homervillehound #Lovelife #Zen #peaceful #Hollywood #OlgaRoderick #OneWithSpirit #Ohio #BeHealthy #cannabis #medicalmarijuana #marijuana #health #hemp #Justsaying #vegetarian #vegan #food #NaturesBeauty #fantastic #magic #heart #family #friend #spiritual #DailyHumor https://t.co/Fn0Gfpjn9j,1073870035,2013-01-09T14:00:52.000Z,Homervillehound,,1209,,1,0,0.0
1273,1084963094567309312,2019-01-14 23:58:54+00:00,"Vegan footballers: Diets, health benefits &amp; players who have cut meat out of the menu https://t.co/CyRPX0o0K4",398109336,2011-10-25T15:56:14.000Z,WendyKitchener,Kent,1233,,0,0,0.128
1274,1084963087973867520,2019-01-14 23:58:52+00:00,@piersmorgan Oatly it’s like milk but made for humans. Dairy is an inflammatory! You will notice a big difference on your week of being vegan.,50974374,2009-06-26T08:18:08.000Z,LyndaIrons,"Manchester, England",45,,0,0,0.2598
1284,1084963013914972160,2019-01-14 23:58:34+00:00,Leek and Potato Soup Recipe #Recipe #Food #Diet #Nutrition #Geoffbrownacupuncture\n\nhttps://t.co/fjcxCv81PE https://t.co/fjcxCv81PE,41086009,2009-05-19T09:35:53.000Z,GeoffBrownLicAc,Manchester,105,,1,0,0.0
1285,1084963009968009216,2019-01-14 23:58:33+00:00,Since becoming vegetarian I have realized how many people don’t know the difference between being vegetarian and being vegan???,207362372,2010-10-25T04:30:08.000Z,taayybug,sc: taylorbaker,99,,2,0,0.0
1288,1084962966812930054,2019-01-14 23:58:23+00:00,Poor pete is getting roasted for becoming vegan 😂,790767606349324288,2016-10-25T04:11:04.000Z,nick__nogueira,Boston-Atlanta,805,"Massachusetts, USA",6,0,-0.4767
1289,1084962954255028224,2019-01-14 23:58:20+00:00,@PepeinVegas @Oahu_Raider808 @DJSGTNINJA @WillPrado1 Never trust a vegan,726975691,2012-07-30T22:22:18.000Z,DAAMoney12,,624,,0,0,-0.4023
1291,1084962943412981760,2019-01-14 23:58:18+00:00,"@RachaelRayShow @mamma_val_1 Plant based chicken, broccoli fries and grapes.",808827436620201984,2016-12-14T00:14:22.000Z,TeresaDozier2,"Clermont, FL",353,,0,0,0.0
1293,1084962927030030336,2019-01-14 23:58:14+00:00,"@beeky_chastard @leethept1 @tictoc Do squirrels eat lettuce?\n\nWe don't need to eat anything from another animal. We can get all we need on a plant based diet. I cook curry, chilli, shepherds pie, lasagna, soup, stews, roast dinners etc, not squirrel food.\nThere is nothing to miss out on.",2717591129,2014-07-19T08:45:34.000Z,PaulSimber,____ Earth,594,,0,0,0.1139
1295,1084962913851338752,2019-01-14 23:58:10+00:00,"@kerrylifeloves @Tweets4Vegans That mirrors me exactly. I was vegetarian for decades, then briefly pescatarian due to outside pressures. My body told me it didn't want it and I felt drawn to the fresh, clean vegan way. Such an improvement, especially dropping dairy.",620222951,2012-06-27T18:20:36.000Z,RyCharlesStudio,"South Island, New Zealand",188,,1,0,0.6681
1296,1084962913213927426,2019-01-14 23:58:10+00:00,What Did a Vegan diet do to my Strength??? And the rest of my life... https://t.co/TuA1hOB3YH via @YouTube,1052237256,2013-01-01T09:40:40.000Z,lizarddisco,"Sheffield, England",1006,,0,0,0.5775
1301,1084962901646024706,2019-01-14 23:58:08+00:00,My Veggie Bowl\n#mestlessmonday #roastedbutternutsquash #roastedzucchini #roastedredonions #kale #rice #coleslaw #healthyfood #vegan #vegetarian #homecook #foodlove #l https://t.co/fuzBdY5ih1,3320835934,2015-06-12T11:35:57.000Z,DelightsShereen,"London, England",498,,3,0,0.0
1303,1084962900622692353,2019-01-14 23:58:07+00:00,@togetherian Do you eat fish? Or are you a real vegetarian.  I could manage being a veggie in most country’s but Americans seem to have a real love of meat.  Greek and Italian more often than not I would have a vegetarian meal I couldn’t imagine ever being vegan though I love cheese,1960802047,2013-10-14T14:17:30.000Z,wild_jo,Manchester,1706,,0,0,0.9274
1304,1084962898756227072,2019-01-14 23:58:07+00:00,Swapping beef for plant-based protein could (literally) save lives https://t.co/lxVM5Oc1Zs,918156634127466497,2017-10-11T16:49:34.000Z,Adrianafglopes,"São José dos Campos, Brasil",33,,0,0,0.4939
1305,1084962889205596171,2019-01-14 23:58:05+00:00,Vegan Birthday Cake https://t.co/D7lwR5deVZ https://t.co/8LFDPQmD16,340868969,2011-07-23T12:15:12.000Z,Ecom_health_fit,"London, United Kingdom",368,,0,0,0.0
1306,1084962884621283334,2019-01-14 23:58:03+00:00,Vegan Birthday Cake https://t.co/An3PWeHeeY https://t.co/VnWuKBrXp4,894876793550893056,2017-08-08T11:03:48.000Z,Cathy_Jones888,,34,,0,0,0.0
1307,1084962881869758464,2019-01-14 23:58:03+00:00,Vegan Birthday Cake https://t.co/ZIUgwzgEDh https://t.co/MeCLyQF4sz,238226996,2011-01-14T17:27:37.000Z,healtbea1,"Wisconsin, USA",3445,,0,0,0.0
1312,1084962870184632320,2019-01-14 23:58:00+00:00,"@jmsermier Je ne suis pas vegan mais je trouve votre provocation débile. Un député avec 13 ans d'age mental. Grandissez, élevez-vous au lieu de créer de la confrontation systémique.",33011263,2009-04-18T21:02:41.000Z,QungFu,,1109,,0,0,-0.3182
1313,1084962869375090693,2019-01-14 23:58:00+00:00,A #plantbased meal challenge is happening right now in 62 #NewYork school districts. This is kind of huge! &gt;&gt; https://t.co/7ljq8vejJF https://t.co/TM6a2nwphJ,28609947,2009-04-03T17:28:12.000Z,VegNews,,164161,,25,10,0.3816
1314,1084962854472744960,2019-01-14 23:57:56+00:00,Checkout the amazing 😍 new @ImpossibleFoods  #burger 😋 been really enjoying there orginally impossible burger. Cant wait for next year #veganuary as it would be get on the food plan. Help stop #climatechange by changing diet to #Vegan \nhttps://t.co/ZGi7tJr85V,603808139,2012-06-09T18:17:38.000Z,ArronLukeGriff,"Waterloo, Ontario",199,,0,1,0.8399
1315,1084962843059834880,2019-01-14 23:57:54+00:00,"the lengths that *some* vegans go to, to dismiss human suffering is alarming. e.g Bonny Rebecca just made a vid stating that her and Tim are no longer vegan due to some serious underlying health issues, and some of the comments are so fucking dismissive",45270031,2009-06-07T02:54:12.000Z,bailatrix,new zealand,1356,,31,0,-0.7269
1317,1084962834876747776,2019-01-14 23:57:52+00:00,Day 14: Why do vegans always tell other people that they are vegan?\n\nhttps://t.co/FQCySL9ahn\n\n#Veganuary #Vegan101,1929421687,2013-10-03T05:02:23.000Z,sasank777,,467,,0,0,0.0
1318,1084962833811599365,2019-01-14 23:57:51+00:00,Eat Real unveils two exciting new vegan snacks! https://t.co/RVwwgZHUQx,742665523,2012-08-07T10:53:20.000Z,Grocery_Trader,London,2137,,1,0,0.5411
1323,1084962803352588288,2019-01-14 23:57:44+00:00,"Defo recommend What The Health on Netflix to anyone who’s trying to be vegan but needs the extra push, actually mad 🤯",71920712,2009-09-05T23:50:48.000Z,_mwinny,,2928,,3,0,-0.5499
1324,1084962802438152192,2019-01-14 23:57:44+00:00,"Slutty Vegan Serves 1,200 People Meatless Burgers During Its Grand Opening https://t.co/k2QYq4BB8N",4740891376,2016-01-08T03:51:18.000Z,wilkinson_arts,"Nashville, TN",126,,0,0,-0.0772
1325,1084962786927656966,2019-01-14 23:57:40+00:00,"Check out https://t.co/4QgeDfijUa for vegan, gluten free, no artificial fragrance, dye free nutritional products and skin care. You will not be disappointed.",2347183075,2014-02-16T17:22:34.000Z,amandas1671,,38,,0,0,0.8794
